OBSERVATION	DATE.TIME	DATE	TIME	AM.PM	TEMP	VWC	NUM.OBS	STAND	JULIAN
1540	08/02/19 05:57:18 PM	2019-08-02	05:57:18	PM	18.438	0.2803	24	Stand_24	214
1541	08/02/19 06:57:18 PM	2019-08-02	06:57:18	PM	18.604	0.28	24	Stand_24	214
1542	08/02/19 07:57:18 PM	2019-08-02	07:57:18	PM	18.533	0.2796	24	Stand_24	214
1543	08/02/19 08:57:18 PM	2019-08-02	08:57:18	PM	18.2	0.2796	24	Stand_24	214
1544	08/02/19 09:57:18 PM	2019-08-02	09:57:18	PM	17.843	0.2793	24	Stand_24	214
1545	08/02/19 10:57:18 PM	2019-08-02	10:57:18	PM	17.486	0.2793	24	Stand_24	214
1546	08/02/19 11:57:18 PM	2019-08-02	11:57:18	PM	17.153	0.2793	24	Stand_24	214
1547	08/03/19 12:57:18 AM	2019-08-03	12:57:18	AM	16.844	0.2793	24	Stand_24	215
1548	08/03/19 01:57:18 AM	2019-08-03	01:57:18	AM	16.582	0.279	24	Stand_24	215
1549	08/03/19 02:57:18 AM	2019-08-03	02:57:18	AM	16.368	0.279	24	Stand_24	215
1550	08/03/19 03:57:18 AM	2019-08-03	03:57:18	AM	16.106	0.279	24	Stand_24	215
1551	08/03/19 04:57:18 AM	2019-08-03	04:57:18	AM	15.867	0.279	24	Stand_24	215
1552	08/03/19 05:57:18 AM	2019-08-03	05:57:18	AM	15.724	0.279	24	Stand_24	215
1553	08/03/19 06:57:18 AM	2019-08-03	06:57:18	AM	15.652	0.2786	24	Stand_24	215
1554	08/03/19 07:57:18 AM	2019-08-03	07:57:18	AM	15.724	0.2786	24	Stand_24	215
1555	08/03/19 08:57:18 AM	2019-08-03	08:57:18	AM	15.915	0.2786	24	Stand_24	215
1556	08/03/19 09:57:18 AM	2019-08-03	09:57:18	AM	16.32	0.2783	24	Stand_24	215
1557	08/03/19 10:57:18 AM	2019-08-03	10:57:18	AM	16.773	0.2786	24	Stand_24	215
1558	08/03/19 11:57:18 AM	2019-08-03	11:57:18	AM	17.368	0.278	24	Stand_24	215
1559	08/03/19 12:57:18 PM	2019-08-03	12:57:18	PM	18.129	0.278	24	Stand_24	215
1560	08/03/19 01:57:18 PM	2019-08-03	01:57:18	PM	18.675	0.2776	24	Stand_24	215
1561	08/03/19 02:57:18 PM	2019-08-03	02:57:18	PM	18.961	0.2773	24	Stand_24	215
1562	08/03/19 03:57:18 PM	2019-08-03	03:57:18	PM	18.985	0.2773	24	Stand_24	215
1563	08/03/19 04:57:18 PM	2019-08-03	04:57:18	PM	19.436	0.277	24	Stand_24	215
1564	08/03/19 05:57:18 PM	2019-08-03	05:57:18	PM	19.698	0.2766	24	Stand_24	215
1565	08/03/19 06:57:18 PM	2019-08-03	06:57:18	PM	19.865	0.2766	24	Stand_24	215
1566	08/03/19 07:57:18 PM	2019-08-03	07:57:18	PM	19.746	0.2763	24	Stand_24	215
1567	08/03/19 08:57:18 PM	2019-08-03	08:57:18	PM	19.484	0.2759	24	Stand_24	215
1568	08/03/19 09:57:18 PM	2019-08-03	09:57:18	PM	19.151	0.2759	24	Stand_24	215
1569	08/03/19 10:57:18 PM	2019-08-03	10:57:18	PM	18.866	0.2759	24	Stand_24	215
1570	08/03/19 11:57:18 PM	2019-08-03	11:57:18	PM	18.557	0.2759	24	Stand_24	215
1571	08/04/19 12:57:18 AM	2019-08-04	12:57:18	AM	18.343	0.2756	24	Stand_24	216
1572	08/04/19 01:57:18 AM	2019-08-04	01:57:18	AM	18.176	0.2759	24	Stand_24	216
1573	08/04/19 02:57:18 AM	2019-08-04	02:57:18	AM	18.01	0.2759	24	Stand_24	216
1574	08/04/19 03:57:18 AM	2019-08-04	03:57:18	AM	17.796	0.2756	24	Stand_24	216
1575	08/04/19 04:57:18 AM	2019-08-04	04:57:18	AM	17.582	0.2756	24	Stand_24	216
1576	08/04/19 05:57:18 AM	2019-08-04	05:57:18	AM	17.391	0.2759	24	Stand_24	216
1577	08/04/19 06:57:18 AM	2019-08-04	06:57:18	AM	17.177	0.2759	24	Stand_24	216
1578	08/04/19 07:57:18 AM	2019-08-04	07:57:18	AM	17.153	0.2756	24	Stand_24	216
1579	08/04/19 08:57:18 AM	2019-08-04	08:57:18	AM	17.249	0.2756	24	Stand_24	216
1580	08/04/19 09:57:18 AM	2019-08-04	09:57:18	AM	17.653	0.2759	24	Stand_24	216
1581	08/04/19 10:57:18 AM	2019-08-04	10:57:18	AM	18.152	0.2756	24	Stand_24	216
1582	08/04/19 11:57:18 AM	2019-08-04	11:57:18	AM	18.533	0.2753	24	Stand_24	216
1583	08/04/19 12:57:18 PM	2019-08-04	12:57:18	PM	18.985	0.2749	24	Stand_24	216
1584	08/04/19 01:57:18 PM	2019-08-04	01:57:18	PM	19.199	0.2746	24	Stand_24	216
1585	08/04/19 02:57:18 PM	2019-08-04	02:57:18	PM	19.341	0.2743	24	Stand_24	216
1586	08/04/19 03:57:18 PM	2019-08-04	03:57:18	PM	19.484	0.2736	24	Stand_24	216
1587	08/04/19 04:57:18 PM	2019-08-04	04:57:18	PM	19.46	0.2729	24	Stand_24	216
1588	08/04/19 05:57:18 PM	2019-08-04	05:57:18	PM	19.389	0.2726	24	Stand_24	216
1589	08/04/19 06:57:18 PM	2019-08-04	06:57:18	PM	19.341	0.2715	24	Stand_24	216
1590	08/04/19 07:57:18 PM	2019-08-04	07:57:18	PM	19.175	0.2715	24	Stand_24	216
1591	08/04/19 08:57:18 PM	2019-08-04	08:57:18	PM	18.866	0.2708	24	Stand_24	216
1592	08/04/19 09:57:18 PM	2019-08-04	09:57:18	PM	18.366	0.2708	24	Stand_24	216
1593	08/04/19 10:57:18 PM	2019-08-04	10:57:18	PM	17.819	0.2701	24	Stand_24	216
1594	08/04/19 11:57:18 PM	2019-08-04	11:57:18	PM	17.344	0.2701	24	Stand_24	216
1595	08/05/19 12:57:18 AM	2019-08-05	12:57:18	AM	16.82	0.2705	24	Stand_24	217
1596	08/05/19 01:57:18 AM	2019-08-05	01:57:18	AM	16.344	0.2701	24	Stand_24	217
1597	08/05/19 02:57:18 AM	2019-08-05	02:57:18	AM	15.843	0.2701	24	Stand_24	217
1598	08/05/19 03:57:18 AM	2019-08-05	03:57:18	AM	15.438	0.2698	24	Stand_24	217
1599	08/05/19 04:57:18 AM	2019-08-05	04:57:18	AM	15.127	0.2698	24	Stand_24	217
1600	08/05/19 05:57:18 AM	2019-08-05	05:57:18	AM	15.055	0.2698	24	Stand_24	217
1601	08/05/19 06:57:18 AM	2019-08-05	06:57:18	AM	14.864	0.2694	24	Stand_24	217
1602	08/05/19 07:57:18 AM	2019-08-05	07:57:18	AM	14.792	0.2691	24	Stand_24	217
1603	08/05/19 08:57:18 AM	2019-08-05	08:57:18	AM	15.008	0.2691	24	Stand_24	217
1604	08/05/19 09:57:18 AM	2019-08-05	09:57:18	AM	15.557	0.2691	24	Stand_24	217
1605	08/05/19 10:57:18 AM	2019-08-05	10:57:18	AM	16.249	0.2691	24	Stand_24	217
1606	08/05/19 11:57:18 AM	2019-08-05	11:57:18	AM	16.963	0.2687	24	Stand_24	217
1607	08/05/19 12:57:18 PM	2019-08-05	12:57:18	PM	17.867	0.2684	24	Stand_24	217
1608	08/05/19 01:57:18 PM	2019-08-05	01:57:18	PM	18.509	0.268	24	Stand_24	217
1609	08/05/19 02:57:18 PM	2019-08-05	02:57:18	PM	19.032	0.2673	24	Stand_24	217
1610	08/05/19 03:57:18 PM	2019-08-05	03:57:18	PM	19.436	0.267	24	Stand_24	217
1611	08/05/19 04:57:18 PM	2019-08-05	04:57:18	PM	19.627	0.2664	24	Stand_24	217
1612	08/05/19 05:57:18 PM	2019-08-05	05:57:18	PM	19.746	0.2657	24	Stand_24	217
1613	08/05/19 06:57:18 PM	2019-08-05	06:57:18	PM	19.674	0.2653	24	Stand_24	217
1614	08/05/19 07:57:18 PM	2019-08-05	07:57:18	PM	19.555	0.265	24	Stand_24	217
1615	08/05/19 08:57:18 PM	2019-08-05	08:57:18	PM	18.985	0.338	24	Stand_24	217
1616	08/05/19 09:57:18 PM	2019-08-05	09:57:18	PM	18.699	0.3286	24	Stand_24	217
1617	08/05/19 10:57:18 PM	2019-08-05	10:57:18	PM	18.485	0.3216	24	Stand_24	217
1618	08/05/19 11:57:18 PM	2019-08-05	11:57:18	PM	18.319	0.3207	24	Stand_24	217
1619	08/06/19 12:57:18 AM	2019-08-06	12:57:18	AM	18.152	0.3199	24	Stand_24	218
1620	08/06/19 01:57:18 AM	2019-08-06	01:57:18	AM	18.033	0.3163	24	Stand_24	218
1621	08/06/19 02:57:18 AM	2019-08-06	02:57:18	AM	17.938	0.3144	24	Stand_24	218
1622	08/06/19 03:57:18 AM	2019-08-06	03:57:18	AM	17.819	0.3118	24	Stand_24	218
1623	08/06/19 04:57:18 AM	2019-08-06	04:57:18	AM	17.724	0.3098	24	Stand_24	218
1624	08/06/19 05:57:18 AM	2019-08-06	05:57:18	AM	17.701	0.3084	24	Stand_24	218
1625	08/06/19 06:57:18 AM	2019-08-06	06:57:18	AM	17.701	0.3077	24	Stand_24	218
1626	08/06/19 07:57:18 AM	2019-08-06	07:57:18	AM	17.724	0.3066	24	Stand_24	218
1627	08/06/19 08:57:18 AM	2019-08-06	08:57:18	AM	17.772	0.3051	24	Stand_24	218
1628	08/06/19 09:57:18 AM	2019-08-06	09:57:18	AM	17.867	0.304	24	Stand_24	218
1629	08/06/19 10:57:18 AM	2019-08-06	10:57:18	AM	17.962	0.3029	24	Stand_24	218
1630	08/06/19 11:57:18 AM	2019-08-06	11:57:18	AM	18.176	0.3019	24	Stand_24	218
1631	08/06/19 12:57:18 PM	2019-08-06	12:57:18	PM	18.58	0.3015	24	Stand_24	218
1632	08/06/19 01:57:18 PM	2019-08-06	01:57:18	PM	18.913	0.3005	24	Stand_24	218
1633	08/06/19 02:57:18 PM	2019-08-06	02:57:18	PM	19.222	0.3001	24	Stand_24	218
1634	08/06/19 03:57:18 PM	2019-08-06	03:57:18	PM	19.532	0.299	24	Stand_24	218
1635	08/06/19 04:57:18 PM	2019-08-06	04:57:18	PM	19.436	0.3019	24	Stand_24	218
1636	08/06/19 05:57:18 PM	2019-08-06	05:57:18	PM	19.436	0.3011	24	Stand_24	218
1637	08/06/19 06:57:18 PM	2019-08-06	06:57:18	PM	19.436	0.2997	24	Stand_24	218
1638	08/06/19 07:57:18 PM	2019-08-06	07:57:18	PM	19.318	0.2994	24	Stand_24	218
1639	08/06/19 08:57:18 PM	2019-08-06	08:57:18	PM	19.08	0.2987	24	Stand_24	218
1640	08/06/19 09:57:18 PM	2019-08-06	09:57:18	PM	18.723	0.2984	24	Stand_24	218
1641	08/06/19 10:57:18 PM	2019-08-06	10:57:18	PM	18.39	0.2979	24	Stand_24	218
1642	08/06/19 11:57:18 PM	2019-08-06	11:57:18	PM	18.057	0.2976	24	Stand_24	218
1643	08/07/19 12:57:18 AM	2019-08-07	12:57:18	AM	17.701	0.2973	24	Stand_24	219
1644	08/07/19 01:57:18 AM	2019-08-07	01:57:18	AM	17.344	0.297	24	Stand_24	219
1645	08/07/19 02:57:18 AM	2019-08-07	02:57:18	AM	17.058	0.2966	24	Stand_24	219
1646	08/07/19 03:57:18 AM	2019-08-07	03:57:18	AM	16.773	0.2966	24	Stand_24	219
1647	08/07/19 04:57:18 AM	2019-08-07	04:57:18	AM	16.582	0.2963	24	Stand_24	219
1648	08/07/19 05:57:18 AM	2019-08-07	05:57:18	AM	16.344	0.2963	24	Stand_24	219
1649	08/07/19 06:57:18 AM	2019-08-07	06:57:18	AM	16.129	0.2959	24	Stand_24	219
1650	08/07/19 07:57:18 AM	2019-08-07	07:57:18	AM	16.058	0.2955	24	Stand_24	219
1651	08/07/19 08:57:18 AM	2019-08-07	08:57:18	AM	16.153	0.2952	24	Stand_24	219
1652	08/07/19 09:57:18 AM	2019-08-07	09:57:18	AM	16.582	0.2952	24	Stand_24	219
1653	08/07/19 10:57:18 AM	2019-08-07	10:57:18	AM	17.177	0.2952	24	Stand_24	219
1654	08/07/19 11:57:18 AM	2019-08-07	11:57:18	AM	17.819	0.2949	24	Stand_24	219
1655	08/07/19 12:57:18 PM	2019-08-07	12:57:18	PM	18.414	0.2949	24	Stand_24	219
1656	08/07/19 01:57:18 PM	2019-08-07	01:57:18	PM	18.889	0.2942	24	Stand_24	219
1657	08/07/19 02:57:18 PM	2019-08-07	02:57:18	PM	19.175	0.2938	24	Stand_24	219
1658	08/07/19 03:57:18 PM	2019-08-07	03:57:18	PM	19.436	0.2935	24	Stand_24	219
1659	08/07/19 04:57:18 PM	2019-08-07	04:57:18	PM	19.579	0.2932	24	Stand_24	219
1660	08/07/19 05:57:18 PM	2019-08-07	05:57:18	PM	19.651	0.2928	24	Stand_24	219
1661	08/07/19 06:57:18 PM	2019-08-07	06:57:18	PM	19.579	0.2925	24	Stand_24	219
1662	08/07/19 07:57:18 PM	2019-08-07	07:57:18	PM	19.46	0.2925	24	Stand_24	219
1663	08/07/19 08:57:18 PM	2019-08-07	08:57:18	PM	19.294	0.2922	24	Stand_24	219
1664	08/07/19 09:57:18 PM	2019-08-07	09:57:18	PM	19.008	0.2932	24	Stand_24	219
1665	08/07/19 10:57:18 PM	2019-08-07	10:57:18	PM	18.604	0.314	24	Stand_24	219
1666	08/07/19 11:57:18 PM	2019-08-07	11:57:18	PM	18.366	0.314	24	Stand_24	219
1667	08/08/19 12:57:18 AM	2019-08-08	12:57:18	AM	18.2	0.3118	24	Stand_24	220
1668	08/08/19 01:57:18 AM	2019-08-08	01:57:18	AM	18.033	0.308	24	Stand_24	220
1669	08/08/19 02:57:18 AM	2019-08-08	02:57:18	AM	17.915	0.30620000000000003	24	Stand_24	220
1670	08/08/19 03:57:18 AM	2019-08-08	03:57:18	AM	17.819	0.3048	24	Stand_24	220
1671	08/08/19 04:57:18 AM	2019-08-08	04:57:18	AM	17.796	0.304	24	Stand_24	220
1672	08/08/19 05:57:18 AM	2019-08-08	05:57:18	AM	17.819	0.3048	24	Stand_24	220
1673	08/08/19 06:57:18 AM	2019-08-08	06:57:18	AM	17.867	0.304	24	Stand_24	220
1674	08/08/19 07:57:18 AM	2019-08-08	07:57:18	AM	17.891	0.3033	24	Stand_24	220
1675	08/08/19 08:57:18 AM	2019-08-08	08:57:18	AM	17.915	0.3022	24	Stand_24	220
1676	08/08/19 09:57:18 AM	2019-08-08	09:57:18	AM	17.986	0.3019	24	Stand_24	220
1677	08/08/19 10:57:18 AM	2019-08-08	10:57:18	AM	18.129	0.3008	24	Stand_24	220
1678	08/08/19 11:57:18 AM	2019-08-08	11:57:18	AM	18.247	0.3005	24	Stand_24	220
1679	08/08/19 12:57:18 PM	2019-08-08	12:57:18	PM	18.343	0.2997	24	Stand_24	220
1680	08/08/19 01:57:18 PM	2019-08-08	01:57:18	PM	18.39	0.299	24	Stand_24	220
1681	08/08/19 02:57:18 PM	2019-08-08	02:57:18	PM	18.247	0.2984	24	Stand_24	220
1682	08/08/19 03:57:18 PM	2019-08-08	03:57:18	PM	18.129	0.2973	24	Stand_24	220
1683	08/08/19 04:57:18 PM	2019-08-08	04:57:18	PM	18.105	0.297	24	Stand_24	220
1684	08/08/19 05:57:18 PM	2019-08-08	05:57:18	PM	17.962	0.2963	24	Stand_24	220
1685	08/08/19 06:57:18 PM	2019-08-08	06:57:18	PM	17.867	0.2959	24	Stand_24	220
1686	08/08/19 07:57:18 PM	2019-08-08	07:57:18	PM	17.772	0.2952	24	Stand_24	220
1687	08/08/19 08:57:18 PM	2019-08-08	08:57:18	PM	17.582	0.2955	24	Stand_24	220
1688	08/08/19 09:57:18 PM	2019-08-08	09:57:18	PM	17.225	0.2949	24	Stand_24	220
1689	08/08/19 10:57:18 PM	2019-08-08	10:57:18	PM	16.82	0.2952	24	Stand_24	220
1690	08/08/19 11:57:18 PM	2019-08-08	11:57:18	PM	16.463	0.2946	24	Stand_24	220
1691	08/09/19 12:57:18 AM	2019-08-09	12:57:18	AM	16.177	0.2946	24	Stand_24	221
1692	08/09/19 01:57:18 AM	2019-08-09	01:57:18	AM	15.939	0.2946	24	Stand_24	221
1693	08/09/19 02:57:18 AM	2019-08-09	02:57:18	AM	15.796	0.2942	24	Stand_24	221
1694	08/09/19 03:57:18 AM	2019-08-09	03:57:18	AM	15.533	0.2942	24	Stand_24	221
1695	08/09/19 04:57:18 AM	2019-08-09	04:57:18	AM	15.199	0.2942	24	Stand_24	221
1696	08/09/19 05:57:18 AM	2019-08-09	05:57:18	AM	14.912	0.2938	24	Stand_24	221
1697	08/09/19 06:57:18 AM	2019-08-09	06:57:18	AM	14.673	0.2938	24	Stand_24	221
1698	08/09/19 07:57:18 AM	2019-08-09	07:57:18	AM	14.481	0.2938	24	Stand_24	221
1699	08/09/19 08:57:18 AM	2019-08-09	08:57:18	AM	14.625	0.2932	24	Stand_24	221
1700	08/09/19 09:57:18 AM	2019-08-09	09:57:18	AM	15.151	0.2932	24	Stand_24	221
1701	08/09/19 10:57:18 AM	2019-08-09	10:57:18	AM	15.819	0.2935	24	Stand_24	221
1702	08/09/19 11:57:18 AM	2019-08-09	11:57:18	AM	16.32	0.2932	24	Stand_24	221
1703	08/09/19 12:57:18 PM	2019-08-09	12:57:18	PM	16.773	0.2932	24	Stand_24	221
1704	08/09/19 01:57:18 PM	2019-08-09	01:57:18	PM	17.011	0.2925	24	Stand_24	221
1705	08/09/19 02:57:18 PM	2019-08-09	02:57:18	PM	17.13	0.2922	24	Stand_24	221
1706	08/09/19 03:57:18 PM	2019-08-09	03:57:18	PM	17.153	0.2914	24	Stand_24	221
1707	08/09/19 04:57:18 PM	2019-08-09	04:57:18	PM	17.13	0.2914	24	Stand_24	221
1708	08/09/19 05:57:18 PM	2019-08-09	05:57:18	PM	17.177	0.2911	24	Stand_24	221
1709	08/09/19 06:57:18 PM	2019-08-09	06:57:18	PM	17.13	0.2908	24	Stand_24	221
1710	08/09/19 07:57:18 PM	2019-08-09	07:57:18	PM	17.13	0.2904	24	Stand_24	221
1711	08/09/19 08:57:18 PM	2019-08-09	08:57:18	PM	17.011	0.2904	24	Stand_24	221
1712	08/09/19 09:57:18 PM	2019-08-09	09:57:18	PM	16.654	0.2901	24	Stand_24	221
1713	08/09/19 10:57:18 PM	2019-08-09	10:57:18	PM	16.296	0.2904	24	Stand_24	221
1714	08/09/19 11:57:18 PM	2019-08-09	11:57:18	PM	15.963	0.2898	24	Stand_24	221
1715	08/10/19 12:57:18 AM	2019-08-10	12:57:18	AM	15.724	0.2901	24	Stand_24	222
1716	08/10/19 01:57:18 AM	2019-08-10	01:57:18	AM	15.485	0.2901	24	Stand_24	222
1717	08/10/19 02:57:18 AM	2019-08-10	02:57:18	AM	15.294	0.2901	24	Stand_24	222
1718	08/10/19 03:57:18 AM	2019-08-10	03:57:18	AM	15.199	0.2901	24	Stand_24	222
1719	08/10/19 04:57:18 AM	2019-08-10	04:57:18	AM	14.912	0.2898	24	Stand_24	222
1720	08/10/19 05:57:18 AM	2019-08-10	05:57:18	AM	14.673	0.2901	24	Stand_24	222
1721	08/10/19 06:57:18 AM	2019-08-10	06:57:18	AM	14.409	0.2898	24	Stand_24	222
1722	08/10/19 07:57:18 AM	2019-08-10	07:57:18	AM	14.266	0.2898	24	Stand_24	222
1723	08/10/19 08:57:18 AM	2019-08-10	08:57:18	AM	14.337	0.2898	24	Stand_24	222
1724	08/10/19 09:57:18 AM	2019-08-10	09:57:18	AM	14.792	0.2895	24	Stand_24	222
1725	08/10/19 10:57:18 AM	2019-08-10	10:57:18	AM	15.342	0.2895	24	Stand_24	222
1726	08/10/19 11:57:18 AM	2019-08-10	11:57:18	AM	15.843	0.2895	24	Stand_24	222
1727	08/10/19 12:57:18 PM	2019-08-10	12:57:18	PM	16.344	0.289	24	Stand_24	222
1728	08/10/19 01:57:18 PM	2019-08-10	01:57:18	PM	16.677	0.289	24	Stand_24	222
1729	08/10/19 02:57:18 PM	2019-08-10	02:57:18	PM	16.892	0.2881	24	Stand_24	222
1730	08/10/19 03:57:18 PM	2019-08-10	03:57:18	PM	17.106	0.2868	24	Stand_24	222
1731	08/10/19 04:57:18 PM	2019-08-10	04:57:18	PM	17.201	0.2868	24	Stand_24	222
1732	08/10/19 05:57:18 PM	2019-08-10	05:57:18	PM	17.249	0.2864	24	Stand_24	222
1733	08/10/19 06:57:18 PM	2019-08-10	06:57:18	PM	17.249	0.2861	24	Stand_24	222
1734	08/10/19 07:57:18 PM	2019-08-10	07:57:18	PM	17.249	0.2861	24	Stand_24	222
1735	08/10/19 08:57:18 PM	2019-08-10	08:57:18	PM	17.082	0.2861	24	Stand_24	222
1736	08/10/19 09:57:18 PM	2019-08-10	09:57:18	PM	16.773	0.2861	24	Stand_24	222
1737	08/10/19 10:57:18 PM	2019-08-10	10:57:18	PM	16.439	0.2857	24	Stand_24	222
1738	08/10/19 11:57:18 PM	2019-08-10	11:57:18	PM	16.129	0.2857	24	Stand_24	222
1739	08/11/19 12:57:18 AM	2019-08-11	12:57:18	AM	15.843	0.2857	24	Stand_24	223
1740	08/11/19 01:57:18 AM	2019-08-11	01:57:18	AM	15.533	0.2853	24	Stand_24	223
1741	08/11/19 02:57:18 AM	2019-08-11	02:57:18	AM	15.247	0.2853	24	Stand_24	223
1742	08/11/19 03:57:18 AM	2019-08-11	03:57:18	AM	14.96	0.285	24	Stand_24	223
1743	08/11/19 04:57:18 AM	2019-08-11	04:57:18	AM	14.721	0.2853	24	Stand_24	223
1744	08/11/19 05:57:18 AM	2019-08-11	05:57:18	AM	14.601	0.2853	24	Stand_24	223
1745	08/11/19 06:57:18 AM	2019-08-11	06:57:18	AM	14.481	0.2853	24	Stand_24	223
1746	08/11/19 07:57:18 AM	2019-08-11	07:57:18	AM	14.433	0.285	24	Stand_24	223
1747	08/11/19 08:57:18 AM	2019-08-11	08:57:18	AM	14.601	0.285	24	Stand_24	223
1748	08/11/19 09:57:18 AM	2019-08-11	09:57:18	AM	14.912	0.285	24	Stand_24	223
1749	08/11/19 10:57:18 AM	2019-08-11	10:57:18	AM	15.342	0.285	24	Stand_24	223
1750	08/11/19 11:57:18 AM	2019-08-11	11:57:18	AM	15.772	0.285	24	Stand_24	223
1751	08/11/19 12:57:18 PM	2019-08-11	12:57:18	PM	16.201	0.2847	24	Stand_24	223
1752	08/11/19 01:57:18 PM	2019-08-11	01:57:18	PM	16.606	0.2844	24	Stand_24	223
1753	08/11/19 02:57:18 PM	2019-08-11	02:57:18	PM	16.749	0.2844	24	Stand_24	223
1754	08/11/19 03:57:18 PM	2019-08-11	03:57:18	PM	16.915	0.284	24	Stand_24	223
1755	08/11/19 04:57:18 PM	2019-08-11	04:57:18	PM	17.177	0.284	24	Stand_24	223
1756	08/11/19 05:57:18 PM	2019-08-11	05:57:18	PM	17.368	0.284	24	Stand_24	223
1757	08/11/19 06:57:18 PM	2019-08-11	06:57:18	PM	17.558	0.2837	24	Stand_24	223
1758	08/11/19 07:57:18 PM	2019-08-11	07:57:18	PM	17.605	0.2837	24	Stand_24	223
1759	08/11/19 08:57:18 PM	2019-08-11	08:57:18	PM	17.605	0.2837	24	Stand_24	223
1760	08/11/19 09:57:18 PM	2019-08-11	09:57:18	PM	17.605	0.2837	24	Stand_24	223
1761	08/11/19 10:57:18 PM	2019-08-11	10:57:18	PM	17.558	0.2837	24	Stand_24	223
1762	08/11/19 11:57:18 PM	2019-08-11	11:57:18	PM	17.51	0.2837	24	Stand_24	223
1763	08/12/19 12:57:18 AM	2019-08-12	12:57:18	AM	17.415	0.2837	24	Stand_24	224
1764	08/12/19 01:57:18 AM	2019-08-12	01:57:18	AM	17.296	0.2837	24	Stand_24	224
1765	08/12/19 02:57:18 AM	2019-08-12	02:57:18	AM	17.201	0.2837	24	Stand_24	224
1766	08/12/19 03:57:18 AM	2019-08-12	03:57:18	AM	17.13	0.2837	24	Stand_24	224
1767	08/12/19 04:57:18 AM	2019-08-12	04:57:18	AM	17.058	0.2834	24	Stand_24	224
1768	08/12/19 05:57:18 AM	2019-08-12	05:57:18	AM	16.939	0.2837	24	Stand_24	224
1769	08/12/19 06:57:18 AM	2019-08-12	06:57:18	AM	16.82	0.2834	24	Stand_24	224
1770	08/12/19 07:57:18 AM	2019-08-12	07:57:18	AM	16.725	0.2834	24	Stand_24	224
1771	08/12/19 08:57:18 AM	2019-08-12	08:57:18	AM	16.773	0.2837	24	Stand_24	224
1772	08/12/19 09:57:18 AM	2019-08-12	09:57:18	AM	17.082	0.2834	24	Stand_24	224
1773	08/12/19 10:57:18 AM	2019-08-12	10:57:18	AM	17.486	0.2834	24	Stand_24	224
1774	08/12/19 11:57:18 AM	2019-08-12	11:57:18	AM	17.938	0.2834	24	Stand_24	224
1775	08/12/19 12:57:18 PM	2019-08-12	12:57:18	PM	18.438	0.283	24	Stand_24	224
1776	08/12/19 01:57:18 PM	2019-08-12	01:57:18	PM	18.771	0.283	24	Stand_24	224
1777	08/12/19 02:57:18 PM	2019-08-12	02:57:18	PM	19.008	0.2824	24	Stand_24	224
1778	08/12/19 03:57:18 PM	2019-08-12	03:57:18	PM	19.199	0.2824	24	Stand_24	224
1779	08/12/19 04:57:18 PM	2019-08-12	04:57:18	PM	19.389	0.2821	24	Stand_24	224
1780	08/12/19 05:57:18 PM	2019-08-12	05:57:18	PM	19.389	0.2813	24	Stand_24	224
1781	08/12/19 06:57:18 PM	2019-08-12	06:57:18	PM	19.389	0.2813	24	Stand_24	224
1782	08/12/19 07:57:18 PM	2019-08-12	07:57:18	PM	19.294	0.281	24	Stand_24	224
1783	08/12/19 08:57:18 PM	2019-08-12	08:57:18	PM	19.127	0.281	24	Stand_24	224
1784	08/12/19 09:57:18 PM	2019-08-12	09:57:18	PM	18.866	0.281	24	Stand_24	224
1785	08/12/19 10:57:18 PM	2019-08-12	10:57:18	PM	18.58	0.2806	24	Stand_24	224
1786	08/12/19 11:57:18 PM	2019-08-12	11:57:18	PM	18.271	0.2806	24	Stand_24	224
1787	08/13/19 12:57:18 AM	2019-08-13	12:57:18	AM	17.962	0.2806	24	Stand_24	225
1788	08/13/19 01:57:18 AM	2019-08-13	01:57:18	AM	17.724	0.2806	24	Stand_24	225
1789	08/13/19 02:57:18 AM	2019-08-13	02:57:18	AM	17.558	0.2803	24	Stand_24	225
1790	08/13/19 03:57:18 AM	2019-08-13	03:57:18	AM	17.486	0.2803	24	Stand_24	225
1791	08/13/19 04:57:18 AM	2019-08-13	04:57:18	AM	17.344	0.2806	24	Stand_24	225
1792	08/13/19 05:57:18 AM	2019-08-13	05:57:18	AM	17.13	0.2803	24	Stand_24	225
1793	08/13/19 06:57:18 AM	2019-08-13	06:57:18	AM	16.868	0.2806	24	Stand_24	225
1794	08/13/19 07:57:18 AM	2019-08-13	07:57:18	AM	16.511	0.2803	24	Stand_24	225
1795	08/13/19 08:57:18 AM	2019-08-13	08:57:18	AM	16.463	0.2803	24	Stand_24	225
1796	08/13/19 09:57:18 AM	2019-08-13	09:57:18	AM	16.63	0.28	24	Stand_24	225
1797	08/13/19 10:57:18 AM	2019-08-13	10:57:18	AM	16.915	0.28	24	Stand_24	225
1798	08/13/19 11:57:18 AM	2019-08-13	11:57:18	AM	17.201	0.2796	24	Stand_24	225
1799	08/13/19 12:57:18 PM	2019-08-13	12:57:18	PM	17.486	0.279	24	Stand_24	225
1800	08/13/19 01:57:18 PM	2019-08-13	01:57:18	PM	17.677	0.2786	24	Stand_24	225
1801	08/13/19 02:57:18 PM	2019-08-13	02:57:18	PM	17.938	0.2783	24	Stand_24	225
1802	08/13/19 03:57:18 PM	2019-08-13	03:57:18	PM	18.129	0.2776	24	Stand_24	225
